"Date","Open","High","Low","Close","Volume"
"12/14/2020","145.25","146.47","144.05","144.23","3,952,380"
"12/11/2020","143.63","145.1","143.41","144.97","2,975,473"
"12/10/2020","146.04","146.29","144.42","144.67","3,985,022"
"12/09/2020","145.56","146.1","144.275","145.69","3,841,971"
"12/08/2020","145.33","146.16","144.2903","145.52","3,623,756"
"12/07/2020","145.68","146.56","144.62","145.37","4,217,416"
"12/04/2020","143.87","145.98","143.855","145.85","3,592,561"
"12/03/2020","143.02","144.96","143.02","144.45","4,758,137"
"12/02/2020","145.88","146.94","143.89","144.62","4,433,005"
"12/01/2020","145.03","146.63","144.5","146.07","3,999,578"
"11/30/2020","144.46","144.63","142.88","144.23","4,906,898"
"11/27/2020","144.62","145.28","144.18","144.6","1,595,978"
"11/25/2020","144.45","144.9224","143.7","144.16","2,278,398"
"11/24/2020","143.19","144.36","142.82","144.03","4,473,522"
"11/23/2020","143.31","143.65","141.88","143.02","3,443,855"
"11/20/2020","143.65","144.6366","143","143.42","3,469,179"
"11/19/2020","142.88","143.7","142.34","143.32","4,263,568"
"11/18/2020","145.49","146.565","143.3","143.38","4,335,257"
"11/17/2020","144.27","146.1","144.11","145.24","2,924,071"
"11/16/2020","145","146.26","144.69","145.76","3,398,971"
"11/13/2020","143.77","144.89","143.27","144.71","2,580,479"
"11/12/2020","144.25","144.74","142.76","143.84","2,570,479"
"11/11/2020","142.856","144.24","141.61","143.9","4,389,762"
"11/10/2020","136.99","142.44","136.1935","141.72","5,284,513"
"11/09/2020","142","143.6499","138.17","138.45","6,111,302"
"11/06/2020","138.56","139.77","137.33","138.38","2,867,077"
"11/05/2020","139.355","140.27","137.47","138.05","3,667,806"
"11/04/2020","139","141.7","137.66","137.86","4,576,320"
"11/03/2020","136.62","138.6","136.28","137.04","3,293,928"
"11/02/2020","135.61","136.23","133.78","135.15","3,126,408"
"10/30/2020","132.93","133.84","131.71","133.29","4,303,971"
"10/29/2020","133.755","135.63","132.2621","133.99","3,856,469"
"10/28/2020","137.151","137.71","133.94","134.17","5,196,038"
"10/27/2020","138.571","139.89","138.3","139.12","3,390,825"
"10/26/2020","138.74","139.08","136.41","138.06","3,431,215"
"10/23/2020","140.22","140.53","139.04","139.56","2,758,507"
"10/22/2020","139.8","140.2","139.01","139.61","2,909,227"
"10/21/2020","139.683","140.48","139.1","139.6","2,560,061"
"10/20/2020","141","141.215","139.4072","139.71","2,751,622"
"10/19/2020","141.34","142.53","139.25","139.68","3,223,384"
"10/16/2020","141.75","142.82","141.13","141.73","5,076,139"
"10/15/2020","141.16","141.97","140.62","141.43","3,307,718"
"10/14/2020","143.55","144.11","141.625","142.52","3,641,327"
"10/13/2020","142.22","144","141.91","143.54","4,293,198"
"10/12/2020","141.12","143.49","139.78","142.13","6,167,150"
"10/09/2020","138.7","139.26","137.895","138.44","3,194,022"
"10/08/2020","137.28","138.13","136.76","137.85","2,977,598"
"10/07/2020","135.94","137.52","135.76","137.01","4,347,287"
"10/06/2020","138","138.82","135.15","135.7","5,031,019"
"10/05/2020","138.11","138.38","136.98","137.93","4,519,821"
"10/02/2020","139.28","139.91","136.2","138.06","5,130,582"
"10/01/2020","139.44","140.85","137.4866","140.8","6,483,894"
"09/30/2020","137.99","139.19","136.9","138.6","7,060,713"
"09/29/2020","138.66","139.54","137.13","137.16","4,333,805"
"09/28/2020","136.04","138.58","135.67","137.97","7,487,509"
"09/25/2020","130.89","133.83","130.515","133.55","4,575,979"
"09/24/2020","131.437","132.31","129.92","131.58","4,316,594"
"09/23/2020","132.7","132.82","129.85","131","5,909,940"
"09/22/2020","131","132.89","130.445","132.15","3,950,959"
"09/21/2020","130.37","131.31","129.36","131.24","4,402,723"
"09/18/2020","133.71","134.79","130.01","131.47","8,472,958"
"09/17/2020","133.39","134.55","131.69","133.2","5,186,417"
"09/16/2020","136.28","136.6","134.78","134.98","3,353,726"
"09/15/2020","136.48","137.24","135.41","135.62","4,080,783"
"09/14/2020","136.528","137.5","135.8","136.67","2,779,316"
"09/11/2020","135.22","136.38","134.23","135.81","3,411,914"
"09/10/2020","136.6","137.55","133.88","134.76","6,050,544"
"09/09/2020","135.5","138.46","135.4","137.11","4,282,289"
"09/08/2020","138.31","138.6295","134.41","135.55","4,901,536"
"09/04/2020","139.66","140.31","136.94","138.76","4,836,833"
"09/03/2020","142.7663","144.035","138.12","139.37","6,642,417"
"09/02/2020","139.52","143.82","139.35","143.29","4,918,523"
"09/01/2020","140.25","140.48","138.505","139.19","3,422,807"
"08/31/2020","139.32","141.02","139","140.06","3,828,697"
"08/28/2020","138.52","139.96","137.24","139.94","3,355,482"
"08/27/2020","138.71","139.9284","137.91","138.4","4,159,270"
"08/26/2020","136.575","138.66","136.38","138.47","6,019,737"
"08/25/2020","138.26","138.38","136.7","137.3","2,597,448"
"08/24/2020","136.46","137.68","136.11","137.64","3,177,925"
"08/21/2020","136.37","136.66","135.25","136.46","4,295,630"
"08/20/2020","135.66","137.15","135.63","136.72","2,263,090"
"08/19/2020","138.69","138.795","136.1","136.45","3,682,226"
"08/18/2020","138.61","138.61","137.04","138.11","2,638,555"
"08/17/2020","137.5","138.89","137.05","137.92","2,862,635"
"08/14/2020","138.11","138.172","137.2","137.56","2,461,687"
"08/13/2020","137.1","138.61","137.1","138.1","2,393,520"
"08/12/2020","135.34","138.68","135.25","137.8","4,425,182"
"08/11/2020","136.97","137.45","134.62","135.12","3,301,552"
"08/10/2020","136.32","136.88","135.38","135.98","3,052,091"
"08/07/2020","135.94","136.76","135.37","136.74","3,692,151"
"08/06/2020","135.2735","136.29","135.2735","135.86","2,693,058"
"08/05/2020","138.15","138.15","135.77","136.25","2,924,634"
"08/04/2020","137.52","137.59","136.02","137.47","2,553,613"
"08/03/2020","137.11","137.5","136","136.7","2,819,273"
"07/31/2020","137.26","137.7","135.2","137.66","4,304,080"
"07/30/2020","137.24","138.22","136.48","137.69","2,817,632"
"07/29/2020","137.38","139","137.04","137.93","3,179,281"
"07/28/2020","137.98","138.59","137.09","137.38","3,787,724"
"07/27/2020","135.53","137.76","134.85","137.67","3,607,669"
"07/24/2020","136.99","138.64","135.39","136.06","3,300,145"
"07/23/2020","136.59","137.25","135.49","137.08","5,011,384"
"07/22/2020","135.56","136.25","133.68","136.01","3,522,313"
"07/21/2020","134.005","136.41","133.79","134.43","5,435,487"
"07/20/2020","134.6136","134.6136","132.18","133.11","3,620,256"
"07/17/2020","134.65","135.06","133.55","134.66","3,229,486"
"07/16/2020","134.056","134.36","133.05","133.88","3,788,127"
"07/15/2020","135.35","136.19","133.25","133.69","5,561,264"
"07/14/2020","134.59","136.9515","134.25","135.52","6,766,836"
"07/13/2020","136.77","138.07","134.47","134.91","8,960,022"
"07/10/2020","132.37","134.89","131.2835","134.46","5,932,824"
"07/09/2020","132.9","133.94","131.7272","132.71","4,005,220"
"07/08/2020","134.16","134.69","133.16","134.22","3,798,259"
"07/07/2020","132.27","134.62","132.17","133.57","4,424,469"
"07/06/2020","133.08","133.95","132.31","133.3","4,221,605"
"07/02/2020","133.54","134.17","132.54","132.85","2,769,248"
"07/01/2020","132.53","133.62","131.94","132.36","3,633,043"
"06/30/2020","131.83","132.82","130.855","132.26","4,626,817"
"06/29/2020","130.18","131.4","129.43","131.08","4,173,863"
"06/26/2020","131.68","132.37","128.06","128.93","7,372,682"
"06/25/2020","129.14","131.73","128.05","131.41","4,442,112"
"06/24/2020","130.52","131.07","128.68","129.56","4,853,490"
"06/23/2020","131.62","132.68","130.98","131.36","3,625,580"
"06/22/2020","130.55","131.76","129.95","131.05","3,379,894"
"06/19/2020","134.41","134.82","131.22","131.28","8,296,892"
"06/18/2020","131.42","133.13","130.63","132.78","3,417,168"
"06/17/2020","131.89","133.04","131.49","131.76","3,309,878"
"06/16/2020","132.68","133.06","130.12","131.67","5,198,806"
"06/15/2020","128.29","130.96","126.53","130.48","5,482,111"
"06/12/2020","129.15","129.93","127.43","129","7,039,513"
"06/11/2020","134.22","135.14","127.46","127.84","8,540,975"
"06/10/2020","133.28","135.16","133.17","134.13","7,069,852"
"06/09/2020","131.83","133.15","131.05","132.97","6,447,278"
"06/08/2020","131.38","132.465","131.235","132.21","5,613,020"
"06/05/2020","131","133.52","130.77","132.44","7,075,650"
"06/04/2020","131.59","133.56","130.18","130.57","5,229,737"
"06/03/2020","133.24","134.275","132.6","132.82","5,421,190"
"06/02/2020","133.05","133.81","131.12","132.63","5,327,465"
"06/01/2020","131.6","133.9461","131.19","132.99","4,050,410"
"05/29/2020","132.01","132.24","130.32","131.55","13,338,800"
"05/28/2020","131.21","132.73","130.11","132.29","4,976,408"
"05/27/2020","129.72","130.84","128.58","130.81","5,686,547"
"05/26/2020","131.94","132.05","129.4","129.75","5,579,269"
"05/22/2020","129.61","130.63","129.17","130.48","3,429,228"
"05/21/2020","130.98","131.44","129.61","130.21","4,886,277"
"05/20/2020","132.54","132.6841","130.34","131.26","8,213,135"
"05/19/2020","134.43","134.76","131.4","131.73","6,640,343"
"05/18/2020","136.85","137.99","135.06","135.52","8,480,600"
"05/15/2020","133.77","137.66","132.787","135.95","20,338,620"
"05/14/2020","132.71","133.56","130.15","133.08","5,522,343"
"05/13/2020","133.18","134.47","131.45","132.96","5,168,826"
"05/12/2020","134.755","136.38","132.86","132.94","3,914,614"
"05/11/2020","133.43","136.2","133.17","134.38","3,591,078"
"05/08/2020","133.07","135.16","132.46","134.23","4,209,378"
"05/07/2020","131.55","132","130.12","131.55","5,529,573"
"05/06/2020","131.58","132.23","130.69","130.78","4,192,492"
"05/05/2020","131.64","133.33","130.77","131.67","3,580,084"
"05/04/2020","130.17","131.35","129.325","130.92","5,245,315"
"05/01/2020","131.12","132.225","129.52","130.14","4,488,160"
"04/30/2020","132.41","133.17","130.42","132.29","6,782,989"
"04/29/2020","136.77","136.98","132.9","133.36","6,706,841"
"04/28/2020","136.78","137.68","134.66","136.32","6,674,220"
"04/27/2020","134.42","135.21","133.89","134.46","4,009,205"
"04/24/2020","130.87","134.82","130.65","134.36","4,065,533"
"04/23/2020","132.5","134.14","130.03","130.26","5,527,717"
"04/22/2020","132.44","133.67","131.22","132.62","4,085,122"
"04/21/2020","132.14","132.94","130.59","130.94","4,359,534"
"04/20/2020","136.936","137.38","134.51","134.55","3,995,278"
"04/17/2020","137.73","138","134.91","137.55","4,866,512"
"04/16/2020","136.9662","136.9662","133.85","135.64","4,563,973"
"04/15/2020","137.14","137.56","133.7","135.03","5,773,136"
"04/14/2020","133.22","138.63","132.35","138.4","6,278,696"
"04/13/2020","131.69","133.3499","129.43","130.89","3,785,013"
"04/09/2020","132.09","135.08","131.51","133.63","5,502,555"
"04/08/2020","129.64","133.295","129.13","132.61","5,241,109"
"04/07/2020","132.71","135.08","130.29","130.48","6,254,249"
"04/06/2020","128.66","132.13","125.29","131.16","8,242,235"
"04/03/2020","123.19","125.37","122.44","124.59","5,552,050"
"04/02/2020","117.215","125.177","116.48","123.86","6,181,755"
"04/01/2020","117.27","122.3","115.665","118.12","6,872,957"
"03/31/2020","124.94","125.695","119.5267","120.1","7,093,100"
"03/30/2020","121.61","125.84","121.51","125.48","6,917,153"
"03/27/2020","118.57","124.65","117.99","120.46","9,852,459"
"03/26/2020","112.71","121.8","112.58","120.26","10,377,950"
"03/25/2020","112.74","116.36","111.04","112.5","9,485,483"
"03/24/2020","109.93","114.43","109.365","113.84","11,446,960"
"03/23/2020","106","112.87","102.87","105.18","13,926,830"
"03/20/2020","118.24","118.45","101.42","103.93","13,093,150"
"03/19/2020","121.43","122.09","116.06","117.34","9,393,486"
"03/18/2020","120.84","127.72","113.7701","120.92","15,250,770"
"03/17/2020","116.7","127.86","116.39","127.72","14,242,320"
"03/16/2020","114.69","123.82","112","113.09","10,733,310"
"03/13/2020","120.68","127.59","115.07","127.45","12,007,670"
"03/12/2020","122.1","125","113.59","115.34","12,808,250"
"03/11/2020","130.58","132.54","127.63","129.75","7,468,850"
"03/10/2020","132.05","134.57","126.86","134.14","8,258,624"
"03/09/2020","130.18","133.35","128.18","130.16","8,716,252"
"03/06/2020","131.56","138.17","131.4532","137.26","6,755,028"
"03/05/2020","138.81","141.42","136.67","138.1","6,579,119"
"03/04/2020","136.19","142.71","136.01","142.39","7,635,948"
"03/03/2020","137.19","139.67","134.74","135.58","8,728,649"
"03/02/2020","132","137.77","131.72","137.58","8,504,547"
"02/28/2020","133.24","133.75","128.35","132.03","14,169,960"
"02/27/2020","141.41","143.14","136.31","136.37","8,604,968"
"02/26/2020","142.435","143.75","141.16","141.98","6,159,441"
"02/25/2020","142.59","144.38","140.57","141.1","7,586,027"
"02/24/2020","145.86","147.15","142.56","142.64","5,027,743"
"02/21/2020","145.06","145.92","144.805","145.85","4,271,865"
"02/20/2020","145.77","145.8","143.95","145.16","2,806,193"
"02/19/2020","145.62","146.48","145.49","145.53","2,978,831"
"02/18/2020","147.11","147.2","145.4","145.6","4,938,697"
"02/14/2020","146.57","147.15","145.94","146.99","3,555,977"
"02/13/2020","145.25","147.13","143.52","146.47","5,041,366"
"02/12/2020","146.68","146.74","145.35","146.08","4,217,415"
"02/11/2020","146.21","146.36","144.87","146.08","3,870,894"
"02/10/2020","145.93","146.42","145.13","145.66","3,775,732"
"02/07/2020","144.26","145.72","143.83","145.37","3,138,839"
"02/06/2020","144.64","145.2977","144.0702","144.33","3,571,487"
"02/05/2020","143.68","144.59","143.43","144.3","3,504,869"
"02/04/2020","143.2","144.06","142.1","143.22","3,494,609"
"02/03/2020","142.77","143.075","141.84","142.51","3,978,171"
"01/31/2020","143.81","144.65","141.575","142.02","4,753,380"
"01/30/2020","142.32","143.96","141.52","143.83","4,058,489"
"01/29/2020","142","142.45","141.17","141.73","3,263,305"
"01/28/2020","142.13","142.92","141.76","142.44","2,908,401"
"01/27/2020","141.65","143.36","141.05","142.14","3,895,268"
"01/24/2020","143.83","144.15","142.45","142.915","2,791,516"
"01/23/2020","143.09","143.85","142.37","143.65","3,916,109"
"01/22/2020","141.81","143.57","141.72","143.38","5,366,139"
"01/21/2020","140.61","142.12","140.34","141.86","4,439,998"
"01/17/2020","140.1","141.32","139.9","141.26","6,909,002"
"01/16/2020","139.35","140.16","138.6","139.61","4,977,937"
"01/15/2020","137.04","139.25","136.8","139.2","5,002,877"
"01/14/2020","136.18","136.94","135.695","136.85","4,161,493"
"01/13/2020","134.65","136.59","134.63","136.53","5,127,511"
"01/10/2020","135.17","135.42","134.39","134.53","3,100,675"
"01/09/2020","135.29","135.38","134.53","134.79","3,954,737"
"01/08/2020","134.46","135.36","134.07","134.7","3,681,357"
"01/07/2020","136","136.07","133.95","134.01","5,722,453"
"01/06/2020","135.3","136.32","135.2012","136.15","4,085,432"
"01/03/2020","135.46","136.79","135.125","135.63","4,000,070"
"01/02/2020","136.87","137.23","135.14","135.82","3,596,407"
"12/31/2019","136.69","137.2625","136.03","136.67","3,229,369"
"12/30/2019","136.7","137.97","136.48","136.81","3,024,941"
"12/27/2019","136.88","137.58","136.63","137.54","2,554,025"
"12/26/2019","136.86","137.34","136.1","136.69","2,935,081"
"12/24/2019","137.09","137.38","136.27","136.89","1,220,629"
"12/23/2019","137.69","138.13","136.84","137.04","2,992,896"
"12/20/2019","137.41","138.13","135.16","137.92","10,311,280"
"12/19/2019","136.22","136.74","135.95","136.47","3,921,726"
"12/18/2019","137.05","137.3","135.625","135.97","5,370,538"
"12/17/2019","137.05","137.44","135.685","136.17","5,491,845"
"12/16/2019","136.95","137.52","136.16","137.06","4,701,155"
"12/13/2019","136.93","138.25","136.19","137.94","3,558,062"
"12/12/2019","136.8","137.9","136.75","137.18","3,502,138"
"12/11/2019","137.05","137.54","136.32","137.1","3,339,278"
"12/10/2019","137.61","137.61","136.17","136.27","2,940,212"
"12/09/2019","137.15","138.04","137","137.16","3,927,667"
"12/06/2019","136.67","137.69","136.3397","137.36","3,216,924"
"12/05/2019","136.19","136.54","135.27","136.34","3,351,990"
"12/04/2019","134.95","137.37","134.54","137.3","4,228,878"
"12/03/2019","136.66","136.66","134.32","135.46","5,119,578"
"12/02/2019","136.65","136.65","134.44","135.88","3,866,346"
"11/29/2019","136.06","136.42","135.26","135.83","2,978,437"
"11/27/2019","135.7","136.52","135.33","135.91","2,476,283"
"11/26/2019","134.29","135.865","133.8703","135.7","4,947,826"
"11/25/2019","134.66","134.78","133.2101","133.83","3,612,786"
"11/22/2019","133.92","134.53","133.02","134.07","3,014,865"
"11/21/2019","133.43","134.21","133.086","133.91","3,391,228"
"11/20/2019","134.31","135.2","133.4","133.74","3,047,718"
"11/19/2019","134.65","135.06","134.0692","134.57","3,019,092"
"11/18/2019","134","135.69","133.91","134.06","3,619,873"
"11/15/2019","133.66","133.92","132.8","133.81","3,648,701"
"11/14/2019","133.6","133.91","132.73","133.33","2,142,100"
"11/13/2019","132.63","133.57","132.01","133.29","3,194,724"
"11/12/2019","132.68","132.68","131.59","131.98","3,246,698"
"11/11/2019","133.03","133.03","131.965","132.39","2,227,544"
"11/08/2019","133.29","134.13","132.57","133.13","2,603,954"
"11/07/2019","134.41","134.5","133.12","133.32","3,338,757"
"11/06/2019","134.5","134.88","133.55","134.44","3,645,614"
"11/05/2019","134.83","135.1001","132.6","134.01","4,300,812"
"11/04/2019","136.8","137.1","134.73","135.16","3,202,380"
"11/01/2019","137.55","138.34","136.7","136.93","3,054,900"
"10/31/2019","136.8","137.53","136.1","137.17","4,492,250"
"10/30/2019","135.86","137.285","135.41","136.9","2,653,724"
"10/29/2019","136.83","137.12","135.94","136.08","2,550,254"
"10/28/2019","136.55","137.55","136.15","136.57","3,212,595"
"10/25/2019","137.78","137.92","136.23","136.64","2,520,038"
"10/24/2019","137.7","138.11","136.79","137.89","2,311,103"
"10/23/2019","136.61","137.5","136.61","137.45","2,332,068"
